USC00045844,19060303,PRCP,51,Unnamed: 4,Unnamed: 5,6,Unnamed: 7
USC00045844,19080520,PRCP,0,P,,6,
USC00045844,19080521,PRCP,0,P,,6,
USC00045844,19080522,PRCP,0,P,,6,
USC00045844,19080523,PRCP,0,P,,6,
USC00045844,19080524,PRCP,0,P,,6,
USC00045844,19080525,PRCP,0,P,,6,
USC00045844,19080526,PRCP,0,P,,6,
USC00045844,19080527,PRCP,0,P,,6,
USC00045844,19080528,PRCP,0,P,,6,
USC00045844,19080529,PRCP,0,P,,6,
USC00045844,19080530,PRCP,0,P,,6,
USC00045844,19080531,PRCP,0,P,,6,
USC00045844,19080902,WT01,1,,,6,
USC00045844,19080903,WT01,1,,,6,
USC00045844,19080904,WT01,1,,,6,
USC00045844,19080915,WT01,1,,,6,
USC00045844,19081001,PRCP,0,P,,6,
USC00045844,19081002,PRCP,0,P,,6,
USC00045844,19081003,PRCP,0,P,,6,
USC00045844,19081004,PRCP,0,P,,6,
USC00045844,19081005,PRCP,0,P,,6,
USC00045844,19081006,PRCP,0,P,,6,
USC00045844,19081007,PRCP,0,P,,6,
USC00045844,19081008,PRCP,0,P,,6,
USC00045844,19081009,PRCP,0,P,,6,
USC00045844,19081010,PRCP,0,P,,6,
USC00045844,19081011,PRCP,0,P,,6,
USC00045844,19081012,PRCP,0,P,,6,
USC00045844,19081013,PRCP,0,P,,6,
USC00045844,19081014,PRCP,0,P,,6,
USC00045844,19081015,PRCP,0,P,,6,
USC00045844,19081016,PRCP,0,P,,6,
USC00045844,19081017,PRCP,0,P,,6,
USC00045844,19081018,PRCP,0,P,,6,
USC00045844,19081019,PRCP,0,P,,6,
